driverId,driver_career_starts,driver_career_avg_finish,driver_form_ewm_finish,driver_rolling_finish_last3,driver_rolling_finish_last5,driver_season_avg_finish,driver_recent_points_sum5,driver_career_podium_rate,driver_career_win_rate,driver_career_top10_rate,driver_career_dnf_rate,driver_recent_dnf_rate_5,driver_avg_grid_pos_career,driver_grid_to_finish_gain_mean,driver_championship_stand_pos,driver_championship_points,driver_circuit_starts,driver_circuit_avg_finish,driver_circuit_best_finish,driver_circuit_podiums,driver_circuit_podium_rate,driver_circuit_dnf_rate,driver_circuit_recency_weighted_finish,driver_quali_career_avg,driver_quali_rolling_avg_last3,driver_quali_rolling_avg_last5,driver_quali_vs_teammate_diff,constructor_quali_strength,grid_position,is_post_qualifying_feature,driver_historical_pace_median,driver_historical_pace_std,constructorId,constructor_career_starts,constructor_career_avg_finish,constructor_rolling_points_last5,constructor_recent_avg_finish_5,constructor_career_podium_rate,constructor_career_win_rate,constructor_reliability_dnf_rate,constructor_recent_dnf_rate_10,constructor_season_points,constructor_season_rank,constructor_circuit_starts,constructor_circuit_avg_finish,constructor_circuit_podium_rate,constructor_circuit_dnf_rate,constructor_circuit_recency_finish,constructor_pit_duration_mean,constructor_pit_duration_std,raceId,year,round,circuitId,is_monza,positionOrder,points,statusId,actual_grid,is_dnf,is_win,is_podium,is_top5,is_top10
813,80,15.325,16.307592218066496,16.333333333333332,16.0,16.333333333333332,0.0,0.0125,0.0125,0.1,0.325,0.8,14.5875,-0.7375,20.0,0.0,3,16.0,11.0,0,0.0,0.3333333333333333,15.60137676637752,14.0625,11.0,13.4,2.6,12.1,16.0,1.0,105.6625,17.154100871143868,208,122,11.040983606557377,6.0,14.2,0.19672131147540983,0.01639344262295082,0.2459016393442623,0.5,6.0,8.0,6,6.0,0.6666666666666666,0.0,6.4948123039445775,23.5,1.8,929,2015,4,3,0,15,0.0,11,16,0,0,0,0,0
829,3,17.333333333333332,16.9825,17.333333333333332,17.333333333333332,17.5,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,12.0,-5.333333333333333,19.0,0.0,0,14.0,15.0,0,0.0,0.15,14.0,18.5,18.5,18.5,0.0,19.333333333333332,18.0,1.0,110.078,5.856808622852667,209,4,16.5,0.0,16.5,0.0,0.0,0.25,0.25,0.0,10.0,0,14.0,0.02,0.15,14.0,23.5,1.8,929,2015,4,3,0,16,0.0,12,18,0,0,0,0,0
833,2,15.5,15.350000000000001,15.5,15.5,15.5,0.0,0.0,0.0,0.0,0.0,0.0,19.5,4.0,18.0,0.0,0,14.0,15.0,0,0.0,0.15,14.0,19.5,19.5,19.5,1.0,19.333333333333332,19.0,1.0,110.868,7.4025560667555945,209,4,16.5,0.0,16.5,0.0,0.0,0.25,0.25,0.0,10.0,0,14.0,0.02,0.15,14.0,23.5,1.8,929,2015,4,3,0,17,0.0,13,19,0,0,0,0,0
830,3,12.333333333333334,13.035,12.333333333333334,12.333333333333334,12.333333333333334,6.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,10.0,-2.3333333333333335,11.0,6.0,0,14.0,15.0,0,0.0,0.15,14.0,10.333333333333334,10.333333333333334,10.333333333333334,-2.0,11.3,15.0,1.0,105.755,10.222481623533191,5,338,13.920118343195266,12.0,12.3,0.0029585798816568047,0.0029585798816568047,0.2869822485207101,0.3,12.0,6.0,16,16.3125,0.0,0.375,16.36656186525845,23.5,1.8,929,2015,4,3,0,18,0.0,10,15,1,0,0,0,0
832,3,10.0,10.1725,10.0,10.0,10.0,6.0,0.0,0.0,0.6666666666666666,0.0,0.0,12.0,2.0,12.0,6.0,0,14.0,15.0,0,0.0,0.15,14.0,12.333333333333334,12.333333333333334,12.333333333333334,2.0,11.3,9.0,1.0,105.81,11.770551133311118,5,338,13.920118343195266,12.0,12.3,0.0029585798816568047,0.0029585798816568047,0.2869822485207101,0.3,12.0,6.0,16,16.3125,0.0,0.375,16.36656186525845,23.5,1.8,929,2015,4,3,0,19,0.0,5,9,1,0,0,0,0
18,271,9.088560885608857,12.162627674442044,14.0,10.2,14.0,32.0,0.18450184501845018,0.055350553505535055,0.6273062730627307,0.23985239852398524,0.2,9.394833948339484,0.3062730627306273,16.0,0.0,10,11.6,1.0,2,0.2,0.5,12.454581998602041,8.612334801762115,17.0,12.4,-1.6,13.2,20.0,1.0,90.7125,21.581566031444876,1,1511,9.255459960291198,34.0,11.8,0.31039046988749175,0.11780277961614824,0.343481138318994,0.3,0.0,9.0,20,9.1,0.2,0.25,9.964729611639942,23.5,1.8,929,2015,4,3,0,20,0.0,132,20,1,0,0,0,0
3,170,9.235294117647058,3.36024986608064,2.6666666666666665,4.8,2.5,66.0,0.17647058823529413,0.047058823529411764,0.6529411764705882,0.17058823529411765,0.0,7.970588235294118,-1.2647058823529411,2.0,66.0,9,8.222222222222221,2.0,1,0.1111111111111111,0.1111111111111111,7.374650913887693,7.911764705882353,2.6666666666666665,2.2,1.0,1.7,1.0,1.0,88.1955,21.662925065156674,131,242,8.119834710743802,209.0,3.0,0.29338842975206614,0.1322314049586777,0.19834710743801653,0.0,159.0,1.0,10,8.2,0.2,0.1,7.83224164479747,23.5,1.8,930,2015,5,4,0,1,25.0,1,1,0,1,1,1,1
1,152,6.342105263157895,1.2574552335812377,1.3333333333333333,1.2,1.25,143.0,0.4868421052631579,0.23684210526315788,0.8026315789473685,0.1513157894736842,0.0,4.421052631578948,-1.9210526315789473,1.0,93.0,8,6.375,1.0,4,0.5,0.125,6.458447971388122,4.0131578947368425,1.0,1.2,-1.0,1.7,2.0,1.0,95.251,22.754151522940024,131,242,8.119834710743802,209.0,3.0,0.29338842975206614,0.1322314049586777,0.19834710743801653,0.0,159.0,1.0,10,8.2,0.2,0.1,7.83224164479747,23.5,1.8,930,2015,5,4,0,2,18.0,1,2,0,0,1,1,1
20,143,6.433566433566433,4.027793506142232,3.0,4.0,3.0,73.0,0.4825174825174825,0.27972027972027974,0.7832167832167832,0.16783216783216784,0.0,5.230769230769231,-1.2027972027972027,3.0,65.0,7,6.285714285714286,1.0,2,0.2857142857142857,0.14285714285714285,5.416707374178456,4.985915492957746,2.3333333333333335,3.4,-3.6,5.2,3.0,1.0,94.7335,22.505059385019415,6,2029,8.587974371611631,113.0,5.3,0.3430261212419911,0.10990635781172992,0.33908329226219813,0.1,107.0,2.0,48,7.291666666666667,0.4375,0.25,6.797534879466137,23.5,1.8,930,2015,5,4,0,3,15.0,1,3,0,0,1,1,1
822,42,10.071428571428571,6.217395624738537,5.0,7.2,8.25,60.0,0.14285714285714285,0.0,0.5,0.09523809523809523,0.2,9.976190476190476,-0.09523809523809523,6.0,30.0,2,10.5,5.0,0,0.0,0.0,10.119378424811604,10.142857142857142,6.333333333333333,5.6,0.8,5.2,4.0,1.0,105.089,16.325618346024637,3,1267,10.217048145224942,127.0,6.3,0.24230465666929754,0.08997632202052092,0.3409629044988161,0.1,61.0,3.0,48,9.770833333333334,0.20833333333333334,0.2708333333333333,11.2142168787815,23.5,1.8,930,2015,5,4,0,4,12.0,1,4,0,0,0,1,1
8,217,7.880184331797235,5.06822922420855,3.3333333333333335,6.4,5.5,44.0,0.35944700460829493,0.09216589861751152,0.7188940092165899,0.24423963133640553,0.2,6.917050691244239,-0.9631336405529954,4.0,42.0,12,9.166666666666666,1.0,4,0.3333333333333333,0.3333333333333333,7.417497511787955,6.623655913978495,7.0,6.6,2.8,5.2,7.0,1.0,94.6395,17.19897858020367,6,2029,8.587974371611631,113.0,5.3,0.3430261212419911,0.10990635781172992,0.33908329226219813,0.1,107.0,2.0,48,7.291666666666667,0.4375,0.25,6.797534879466137,23.5,1.8,930,2015,5,4,0,5,10.0,1,7,0,0,0,1,1
13,216,8.606481481481481,6.687860112938375,7.0,5.4,6.25,67.0,0.18055555555555555,0.05092592592592592,0.7037037037037037,0.1712962962962963,0.0,8.087962962962964,-0.5185185185185185,5.0,31.0,12,8.083333333333334,1.0,3,0.25,0.16666666666666666,9.122945213994308,7.900990099009901,5.666666666666667,4.8,-0.8,5.2,9.0,1.0,86.985,22.458431840846856,3,1267,10.217048145224942,127.0,6.3,0.24230465666929754,0.08997632202052092,0.3409629044988161,0.1,61.0,3.0,48,9.770833333333334,0.20833333333333334,0.2708333333333333,11.2142168787815,23.5,1.8,930,2015,5,4,0,6,8.0,1,9,0,0,0,0,1
817,73,11.767123287671232,7.49676996711525,8.333333333333334,7.0,7.75,43.0,0.1095890410958904,0.0410958904109589,0.4520547945205479,0.1506849315068493,0.0,12.123287671232877,0.3561643835616438,7.0,19.0,3,8.666666666666666,3.0,1,0.3333333333333333,0.0,8.201792252968621,12.027777777777779,6.0,6.8,-3.8,8.7,10.0,1.0,104.9685,14.93469469766721,9,378,8.38888888888889,55.0,9.6,0.30687830687830686,0.13227513227513227,0.20634920634920634,0.2,23.0,4.0,20,7.25,0.25,0.1,6.078925487047293,23.5,1.8,930,2015,5,4,0,7,6.0,11,10,0,0,0,0,1
154,68,12.647058823529411,9.596872121662074,8.333333333333334,10.4,9.75,12.0,0.1323529411764706,0.0,0.39705882352941174,0.3088235294117647,0.2,10.779411764705882,-1.8676470588235294,9.0,12.0,3,11.333333333333334,4.0,0,0.0,0.3333333333333333,11.483580861150536,10.779411764705882,8.666666666666666,9.8,-3.2,11.4,11.0,1.0,100.176,14.275702591166533,208,124,11.040322580645162,12.0,13.5,0.1935483870967742,0.016129032258064516,0.24193548387096775,0.5,12.0,6.0,6,9.0,0.3333333333333333,0.16666666666666666,9.358936218474014,23.5,1.8,930,2015,5,4,0,8,4.0,11,11,0,0,0,0,1
832,4,12.25,13.262125,13.333333333333334,12.25,12.25,6.0,0.0,0.0,0.5,0.25,0.25,11.25,-1.0,12.0,6.0,0,14.0,15.0,0,0.0,0.15,14.0,11.5,12.666666666666666,11.5,0.0,10.7,5.0,1.0,104.743,11.087261352213249,5,340,13.947058823529412,12.0,13.6,0.0029411764705882353,0.0029411764705882353,0.2911764705882353,0.5,12.0,7.0,18,16.555555555555557,0.0,0.6111111111111112,16.245133729100093,23.5,1.8,930,2015,5,4,0,9,2.0,11,5,0,0,0,0,1
826,23,13.565217391304348,13.06555381969633,12.333333333333334,14.6,13.25,4.0,0.0,0.0,0.30434782608695654,0.30434782608695654,0.6,11.217391304347826,-2.347826086956522,15.0,4.0,1,14.0,14.0,0,0.0,0.0,14.0,10.73913043478261,11.333333333333334,10.4,3.4,8.7,8.0,1.0,105.6935,16.97208932488454,9,378,8.38888888888889,55.0,9.6,0.30687830687830686,0.13227513227513227,0.20634920634920634,0.2,23.0,4.0,20,7.25,0.25,0.1,6.078925487047293,23.5,1.8,930,2015,5,4,0,10,1.0,11,8,0,0,0,0,1
830,4,13.75,14.77275,14.0,13.75,13.75,6.0,0.0,0.0,0.25,0.75,0.75,11.25,-2.5,11.0,6.0,0,14.0,15.0,0,0.0,0.15,14.0,11.5,11.333333333333334,11.5,0.0,10.7,6.0,1.0,105.1125,9.728294081231041,5,340,13.947058823529412,12.0,13.6,0.0029411764705882353,0.0029411764705882353,0.2911764705882353,0.5,12.0,7.0,18,16.555555555555557,0.0,0.6111111111111112,16.245133729100093,23.5,1.8,930,2015,5,4,0,11,0.0,11,6,0,0,0,0,0
831,4,9.25,9.167625000000001,10.666666666666666,9.25,9.25,14.0,0.0,0.0,0.5,0.0,0.0,11.75,2.5,8.0,14.0,0,14.0,15.0,0,0.0,0.15,14.0,12.0,12.333333333333334,12.0,-0.25,12.5,15.0,1.0,104.353,9.772575622807533,15,635,12.566929133858268,19.0,11.9,0.015748031496062992,0.0,0.3716535433070866,0.1,19.0,5.0,35,11.771428571428572,0.0,0.34285714285714286,12.74971000225298,23.5,1.8,930,2015,5,4,0,12,0.0,11,15,0,0,0,0,0
815,80,12.0,10.148663768489802,10.666666666666666,9.8,10.5,17.0,0.05,0.0,0.4625,0.225,0.0,12.175,0.175,13.0,5.0,4,11.75,9.0,0,0.0,0.25,11.535288432462767,12.139240506329115,13.333333333333334,13.2,0.6,12.9,18.0,1.0,105.827,16.04477401550053,10,270,12.7,39.0,10.9,0.007407407407407408,0.0,0.24074074074074073,0.1,11.0,8.0,14,12.5,0.0,0.21428571428571427,11.903682715493126,23.5,1.8,930,2015,5,4,0,13,0.0,11,18,0,0,0,0,0
828,20,16.9,13.962674159555794,14.333333333333334,14.0,12.75,5.0,0.0,0.0,0.1,0.3,0.2,18.5,1.6,14.0,5.0,1,20.0,20.0,0,0.0,0.0,20.0,19.1,11.0,13.2,-0.2,12.5,16.0,1.0,105.2725,15.686106927163822,15,635,12.566929133858268,19.0,11.9,0.015748031496062992,0.0,0.3716535433070866,0.1,19.0,5.0,35,11.771428571428572,0.0,0.34285714285714286,12.74971000225298,23.5,1.8,930,2015,5,4,0,14,0.0,11,16,0,0,0,0,0
807,81,11.407407407407407,13.479389527681253,15.666666666666666,12.0,13.5,22.0,0.0,0.0,0.5432098765432098,0.16049382716049382,0.2,10.901234567901234,-0.5061728395061729,10.0,6.0,4,12.75,10.0,0,0.0,0.0,12.435041243487447,10.7125,12.333333333333334,12.6,-0.6,12.9,17.0,1.0,87.471,22.102982143871643,10,270,12.7,39.0,10.9,0.007407407407407408,0.0,0.24074074074074073,0.1,11.0,8.0,14,12.5,0.0,0.21428571428571427,11.903682715493126,23.5,1.8,930,2015,5,4,0,15,0.0,11,17,0,0,0,0,0
18,272,9.128676470588236,14.905707988387329,17.0,13.4,15.5,20.0,0.18382352941176472,0.05514705882352941,0.625,0.2426470588235294,0.4,9.433823529411764,0.30514705882352944,17.0,0.0,14,8.714285714285714,1.0,2,0.14285714285714285,0.14285714285714285,7.790458962335444,8.612334801762115,17.0,12.4,-1.6,14.1,14.0,1.0,90.7125,21.581566031444876,1,1513,9.263714474553867,20.0,13.6,0.3099801718440185,0.11764705882352941,0.34368803701255785,0.4,0.0,9.0,48,8.604166666666666,0.2916666666666667,0.3125,8.663383336539042,23.5,1.8,930,2015,5,4,0,16,0.0,11,14,0,0,0,0,0
829,4,17.0,16.638625,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.25,0.25,13.5,-3.5,19.0,0.0,0,14.0,15.0,0,0.0,0.15,14.0,18.333333333333332,18.333333333333332,18.333333333333332,-0.3333333333333333,19.0,19.0,1.0,108.955,6.226777502222384,209,6,16.5,0.0,16.5,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,10.0,0,14.0,0.02,0.15,14.0,23.5,1.8,930,2015,5,4,0,17,0.0,13,19,0,0,0,0,0
833,3,16.0,15.927500000000002,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,19.333333333333332,3.3333333333333335,18.0,0.0,0,14.0,15.0,0,0.0,0.15,14.0,19.333333333333332,19.333333333333332,19.333333333333332,1.0,19.0,20.0,1.0,109.522,7.353200425987043,209,6,16.5,0.0,16.5,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,10.0,0,14.0,0.02,0.15,14.0,23.5,1.8,930,2015,5,4,0,18,0.0,14,20,0,0,0,0,0
813,81,15.320987654320987,15.849934941743225,16.333333333333332,16.6,16.0,0.0,0.012345679012345678,0.012345679012345678,0.09876543209876543,0.32098765432098764,0.8,14.604938271604938,-0.7160493827160493,20.0,0.0,4,11.25,1.0,1,0.25,0.0,11.508516390337114,14.08641975308642,13.0,13.0,3.2,11.4,12.0,1.0,105.6625,16.651136455727293,208,124,11.040322580645162,12.0,13.5,0.1935483870967742,0.016129032258064516,0.24193548387096775,0.5,12.0,6.0,6,9.0,0.3333333333333333,0.16666666666666666,9.358936218474014,23.5,1.8,930,2015,5,4,0,19,0.0,3,12,1,0,0,0,0
4,239,6.682008368200837,11.52726327554475,13.666666666666666,11.2,13.666666666666666,12.0,0.40585774058577406,0.13389121338912133,0.7698744769874477,0.16317991631799164,0.2,7.03347280334728,0.3514644351464435,16.0,0.0,13,4.6923076923076925,1.0,7,0.5384615384615384,0.07692307692307693,4.276670106757908,6.20627802690583,16.666666666666668,13.2,0.25,14.1,13.0,1.0,95.333,22.590702762106975,1,1513,9.263714474553867,20.0,13.6,0.3099801718440185,0.11764705882352941,0.34368803701255785,0.4,0.0,9.0,48,8.604166666666666,0.2916666666666667,0.3125,8.663383336539042,23.5,1.8,930,2015,5,4,0,20,0.0,23,13,1,0,0,0,0
3,171,9.187134502923977,2.5341624129524165,2.0,2.2,2.2,91.0,0.18128654970760233,0.05263157894736842,0.6549707602339181,0.1695906432748538,0.0,7.9298245614035086,-1.2573099415204678,2.0,91.0,9,8.333333333333334,1.0,3,0.3333333333333333,0.2222222222222222,6.436506060124345,7.871345029239766,2.0,2.2,1.0,1.7,2.0,1.0,88.1955,21.662925065156674,131,244,8.065573770491802,202.0,1.8,0.29918032786885246,0.13524590163934427,0.19672131147540983,0.0,202.0,1.0,14,10.357142857142858,0.2857142857142857,0.42857142857142855,7.244264087090425,23.5,1.8,931,2015,6,6,0,1,25.0,1,2,0,1,1,1,1
20,144,6.409722222222222,3.6680657789924513,3.6666666666666665,3.0,3.0,80.0,0.4861111111111111,0.2777777777777778,0.7847222222222222,0.16666666666666666,0.0,5.215277777777778,-1.1944444444444444,3.0,80.0,7,7.428571428571429,1.0,3,0.42857142857142855,0.2857142857142857,7.869745139492341,4.972027972027972,2.6666666666666665,2.8,-3.8,4.7,3.0,1.0,94.7335,22.505059385019415,6,2031,8.583456425406204,132.0,4.2,0.3431806991629739,0.10979812900049236,0.33874938453963566,0.1,132.0,2.0,139,7.575539568345324,0.35251798561151076,0.4172661870503597,7.34212398633154,23.5,1.8,931,2015,6,6,0,2,18.0,1,3,0,0,1,1,1
1,153,6.313725490196078,1.5173459018278046,1.3333333333333333,1.4,1.4,111.0,0.49019607843137253,0.23529411764705882,0.803921568627451,0.1503267973856209,0.0,4.405228758169935,-1.908496732026144,1.0,111.0,8,4.625,1.0,3,0.375,0.0,4.499936840652778,4.0,1.3333333333333333,1.2,-1.0,1.7,1.0,1.0,95.251,22.754151522940024,131,244,8.065573770491802,202.0,1.8,0.29918032786885246,0.13524590163934427,0.19672131147540983,0.0,202.0,1.0,14,10.357142857142858,0.2857142857142857,0.42857142857142855,7.244264087090425,23.5,1.8,931,2015,6,6,0,3,15.0,1,1,0,0,1,1,1
826,24,13.416666666666666,11.992609982802616,12.666666666666666,12.6,12.6,5.0,0.0,0.0,0.3333333333333333,0.2916666666666667,0.4,11.083333333333334,-2.3333333333333335,15.0,5.0,1,19.0,19.0,0,0.0,1.0,19.0,10.625,12.333333333333334,11.0,4.0,9.0,5.0,1.0,105.1265,16.793487053956927,9,380,8.389473684210527,30.0,10.1,0.30526315789473685,0.13157894736842105,0.20526315789473684,0.2,30.0,4.0,20,8.75,0.4,0.35,7.5127893291604275,23.5,1.8,931,2015,6,6,0,4,12.0,1,5,0,0,0,1,1
817,74,11.702702702702704,7.322900478624913,7.333333333333333,7.6,7.6,25.0,0.10810810810810811,0.04054054054054054,0.4594594594594595,0.14864864864864866,0.0,12.094594594594595,0.3918918918918919,7.0,25.0,3,12.666666666666666,3.0,1,0.3333333333333333,0.6666666666666666,12.004791794879733,12.0,8.0,7.0,-4.0,9.0,4.0,1.0,103.8195,11.686533113396678,9,380,8.389473684210527,30.0,10.1,0.30526315789473685,0.13157894736842105,0.20526315789473684,0.2,30.0,4.0,20,8.75,0.4,0.35,7.5127893291604275,23.5,1.8,931,2015,6,6,0,5,10.0,1,4,0,0,0,1,1
8,218,7.86697247706422,5.044348995735557,3.6666666666666665,5.4,5.4,52.0,0.3577981651376147,0.09174311926605505,0.7201834862385321,0.24311926605504589,0.2,6.91743119266055,-0.9495412844036697,4.0,52.0,12,9.666666666666666,1.0,3,0.25,0.25,9.624150123892203,6.625668449197861,5.666666666666667,6.6,3.8,4.7,6.0,1.0,94.6395,17.19897858020367,6,2031,8.583456425406204,132.0,4.2,0.3431806991629739,0.10979812900049236,0.33874938453963566,0.1,132.0,2.0,139,7.575539568345324,0.35251798561151076,0.4172661870503597,7.34212398633154,23.5,1.8,931,2015,6,6,0,6,8.0,1,6,0,0,0,0,1
815,81,12.012345679012345,11.146631449518372,10.666666666666666,11.0,11.0,5.0,0.04938271604938271,0.0,0.4567901234567901,0.2222222222222222,0.0,12.246913580246913,0.2345679012345679,13.0,5.0,4,18.0,11.0,0,0.0,0.75,17.97336343048211,12.2125,14.666666666666666,14.6,1.0,14.1,7.0,1.0,103.534,13.430413818835007,10,272,12.709558823529411,11.0,12.4,0.007352941176470588,0.0,0.23897058823529413,0.1,11.0,8.0,14,10.5,0.0,0.21428571428571427,10.183749537186811,23.5,1.8,931,2015,6,6,0,7,6.0,1,7,0,0,0,0,1
18,273,9.153846153846153,15.288710192451763,16.666666666666668,15.6,15.6,0.0,0.18315018315018314,0.054945054945054944,0.6227106227106227,0.24175824175824176,0.4,9.45054945054945,0.2967032967032967,17.0,0.0,14,11.0,1.0,3,0.21428571428571427,0.35714285714285715,9.838556058635747,8.635964912280702,16.0,14.2,-1.0,15.2,10.0,1.0,90.7125,21.581566031444876,1,1515,9.275247524752475,0.0,15.6,0.3095709570957096,0.11749174917491749,0.3438943894389439,0.5,0.0,9.0,90,9.644444444444444,0.28888888888888886,0.43333333333333335,8.961986938767064,23.5,1.8,931,2015,6,6,0,8,4.0,1,10,0,0,0,0,1
831,5,9.8,10.158956250000001,10.666666666666666,9.8,9.8,14.0,0.0,0.0,0.4,0.0,0.0,12.4,2.6,9.0,14.0,0,14.0,15.0,0,0.0,0.15,14.0,12.6,12.0,12.6,-0.4,12.8,14.0,1.0,100.928,9.646181186479998,15,637,12.56828885400314,19.0,11.4,0.015698587127158554,0.0,0.3704866562009419,0.1,19.0,5.0,36,13.555555555555555,0.027777777777777776,0.5555555555555556,14.529494597457616,23.5,1.8,931,2015,6,6,0,9,2.0,1,14,0,0,0,0,1
832,5,11.6,11.77038125,13.666666666666666,11.6,11.6,8.0,0.0,0.0,0.6,0.2,0.2,10.0,-1.6,10.0,8.0,0,14.0,15.0,0,0.0,0.15,14.0,10.2,9.333333333333334,10.2,-0.2,10.3,0.0,1.0,101.779,10.846635751500528,5,342,13.923976608187134,14.0,12.4,0.0029239766081871343,0.0029239766081871343,0.2894736842105263,0.4,14.0,7.0,18,13.833333333333334,0.0,0.4444444444444444,14.226764293628936,23.5,1.8,931,2015,6,6,0,10,1.0,1,0,0,0,0,0,1
807,82,11.451219512195122,14.011603192992816,16.0,13.8,13.8,6.0,0.0,0.0,0.5365853658536586,0.15853658536585366,0.2,10.975609756097562,-0.47560975609756095,12.0,6.0,4,12.0,5.0,0,0.0,0.25,10.748018571423518,10.790123456790123,13.666666666666666,13.6,-1.0,14.1,11.0,1.0,87.471,22.102982143871643,10,272,12.709558823529411,11.0,12.4,0.007352941176470588,0.0,0.23897058823529413,0.1,11.0,8.0,14,10.5,0.0,0.21428571428571427,10.183749537186811,23.5,1.8,931,2015,6,6,0,11,0.0,1,11,0,0,0,0,0
154,69,12.579710144927537,9.037966879080349,7.333333333333333,9.4,9.4,16.0,0.13043478260869565,0.0,0.4057971014492754,0.30434782608695654,0.2,10.782608695652174,-1.7971014492753623,8.0,16.0,3,16.333333333333332,8.0,0,0.0,0.6666666666666666,15.594209564443629,10.782608695652174,9.666666666666666,9.2,-3.0,10.7,15.0,1.0,95.7445,13.556029472003061,208,126,11.079365079365079,16.0,13.0,0.19047619047619047,0.015873015873015872,0.24603174603174602,0.5,16.0,6.0,6,15.0,0.0,0.5,14.935687927590422,23.5,1.8,931,2015,6,6,0,12,0.0,1,15,0,0,0,0,0
828,21,16.761904761904763,13.975738203711266,12.666666666666666,13.0,13.0,5.0,0.0,0.0,0.09523809523809523,0.2857142857142857,0.2,18.38095238095238,1.619047619047619,14.0,5.0,1,11.0,11.0,0,0.0,0.0,11.0,18.952380952380953,13.0,13.0,0.4,12.8,17.0,1.0,105.0825,14.462514644320688,15,637,12.56828885400314,19.0,11.4,0.015698587127158554,0.0,0.3704866562009419,0.1,19.0,5.0,36,13.555555555555555,0.027777777777777776,0.5555555555555556,14.529494597457616,23.5,1.8,931,2015,6,6,0,13,0.0,1,17,0,0,0,0,0
822,43,9.930232558139535,5.4413071560800494,4.666666666666667,7.4,7.4,42.0,0.13953488372093023,0.0,0.5116279069767442,0.09302325581395349,0.2,9.837209302325581,-0.09302325581395349,5.0,42.0,2,14.0,12.0,0,0.0,0.5,14.138407845523055,10.0,4.666666666666667,5.8,0.0,5.8,16.0,1.0,104.05,13.258966217903227,3,1269,10.20882584712372,81.0,6.8,0.24192277383766744,0.08983451536643026,0.3404255319148936,0.1,81.0,3.0,74,10.64864864864865,0.1891891891891892,0.5,12.847651402912412,23.5,1.8,931,2015,6,6,0,14,0.0,1,16,0,0,0,0,0
13,217,8.59447004608295,6.447109073409944,7.0,6.2,6.2,39.0,0.17972350230414746,0.05069124423963134,0.7050691244239631,0.17050691244239632,0.0,8.09216589861751,-0.5023041474654378,6.0,39.0,12,8.833333333333334,3.0,2,0.16666666666666666,0.25,9.6064958714611,7.906403940886699,6.333333333333333,5.8,0.0,5.8,12.0,1.0,86.985,22.458431840846856,3,1269,10.20882584712372,81.0,6.8,0.24192277383766744,0.08983451536643026,0.3404255319148936,0.1,81.0,3.0,74,10.64864864864865,0.1891891891891892,0.5,12.847651402912412,23.5,1.8,931,2015,6,6,0,15,0.0,11,12,0,0,0,0,0
833,4,16.5,16.652875,17.0,16.5,16.5,0.0,0.0,0.0,0.0,0.0,0.0,19.5,3.0,18.0,0.0,0,14.0,15.0,0,0.0,0.15,14.0,19.5,19.666666666666668,19.5,1.0,19.142857142857142,19.0,1.0,107.059,8.705818519721824,209,8,16.75,0.0,16.75,0.0,0.0,0.125,0.125,0.0,10.0,0,14.0,0.02,0.15,14.0,23.5,1.8,931,2015,6,6,0,16,0.0,12,19,0,0,0,0,0
829,5,17.0,16.765106250000002,16.0,17.0,17.0,0.0,0.0,0.0,0.0,0.2,0.2,14.6,-2.4,19.0,0.0,0,14.0,15.0,0,0.0,0.15,14.0,18.5,18.666666666666668,18.5,-0.5,19.142857142857142,18.0,1.0,106.774,7.896951816058675,209,8,16.75,0.0,16.75,0.0,0.0,0.125,0.125,0.0,10.0,0,14.0,0.02,0.15,14.0,23.5,1.8,931,2015,6,6,0,17,0.0,12,18,0,0,0,0,0
830,5,13.2,13.452287500000002,15.333333333333334,13.2,13.2,6.0,0.0,0.0,0.2,0.6,0.6,10.2,-3.0,11.0,6.0,0,14.0,15.0,0,0.0,0.15,14.0,10.4,11.333333333333334,10.4,0.2,10.3,9.0,1.0,103.88,9.948801367387274,5,342,13.923976608187134,14.0,12.4,0.0029239766081871343,0.0029239766081871343,0.2894736842105263,0.4,14.0,7.0,18,13.833333333333334,0.0,0.4444444444444444,14.226764293628936,23.5,1.8,931,2015,6,6,0,18,0.0,3,9,1,0,0,0,0
4,240,6.7375,14.492721129104087,14.333333333333334,14.0,15.25,4.0,0.4041666666666667,0.13333333333333333,0.7666666666666667,0.16666666666666666,0.4,7.058333333333334,0.32083333333333336,16.0,0.0,13,5.769230769230769,1.0,4,0.3076923076923077,0.15384615384615385,5.1468886679401855,6.236607142857143,15.0,14.2,0.5,15.2,13.0,1.0,95.333,22.590702762106975,1,1515,9.275247524752475,0.0,15.6,0.3095709570957096,0.11749174917491749,0.3438943894389439,0.5,0.0,9.0,90,9.644444444444444,0.28888888888888886,0.43333333333333335,8.961986938767064,23.5,1.8,931,2015,6,6,0,19,0.0,6,13,1,0,0,0,0
